id,batch,module,severity,category,abi,file,symbol,title,recommendation
FORM-103,B3,FORMAT,medium,surprising-undefined-behavior (crash before documented exception),none,src/openms/source/FORMAT/ParamJSONFile.cpp,ParamJSONFile::load,load() dereferences param.begin().getTrace().front() before any file/empty check — undefined behavior on an empty Param,"Guard against an empty trace (throw a clear InvalidValue/Precondition exception) and move the file-existence validation ahead of namespace derivation so the documented FileNotFound path is honored. Implementation-only fix, ABI-neutral."
FORM-105,B3,FORMAT,medium,surprising-default,source-compatible,src/openms/include/OpenMS/FORMAT/HDF5Connector.h,HDF5Connector::HDF5Connector,"Default constructor opens an existing HDF5 file READ-WRITE (must exist), not read-only","Additive/ABI-safe: add a third mode (e.g. an enum OpenMode{READ_ONLY, READ_WRITE, CREATE} parameter with a new overload, or a bool read_only) so callers can open existing files read-only. At minimum document loudly in the header that the default opens RDWR and requires write access. Do not silently change the existing default (would break write callers)."
FORM-112,B3,FORMAT,medium,silent-failure,none,src/openms/source/FORMAT/GNPSMGFFile.cpp,GNPSMGFFile::store,store() never checks the output stream and silently produces nothing on an unwritable path,"Add 'if (!output_file) throw Exception::UnableToCreateFile(...);' right after opening, matching MzQCFile. Additive, no signature change."
FORM-114,B3,FORMAT,medium,inconsistent-convention,none,src/openms/source/FORMAT/GNPSMetaValueFile.cpp,GNPSMetaValueFile::store,GNPS TSV writer does not verify the output stream opened (inconsistent with MzQCFile),"Add a '!outstr' check throwing Exception::UnableToCreateFile after opening, in both GNPS TSV/TXT writers, to match MzQCFile. Additive."
FORM-116,B3,FORMAT,medium,hidden-side-effect,source-compatible,src/openms/include/OpenMS/FORMAT/QcMLFile.h,QcMLFile::collectSetParameter,collectSetParameter appends to 'ret' without clearing and silently inserts empty map entries for unknown set/run names,"Clear 'ret' at entry to match sibling getters, and replace operator[] with find()/at() to avoid mutating the maps on lookup (then the method can be made const). Behavior-only fix; source/ABI compatible."
FORM-117,B3,FORMAT,medium,param-order-or-bool,source-compatible,src/openms/include/OpenMS/FORMAT/MzQCFile.h,MzQCFile::store,"store() leads with two adjacent same-typed path strings (input_file, output_file) that are trivially swappable, and the class doc promises load+store but only store exists",Cannot reorder without breaking ABI; at minimum fix the brief to say 'store' only (or add a load()). Consider a future typed wrapper for in/out paths. Doc fix is non-breaking.
FORM-118,B3,FORMAT,medium,ownership-lifetime,none,src/openms/include/OpenMS/FORMAT/UnimodXMLFile.h,UnimodXMLFile::load,load()'s 'modifications' is documented '@param[in]' but is the OUTPUT and yields caller-owned raw pointers,"Change the doc to '@param[out]' and document ownership (caller must delete, or prefer unique_ptr in a new overload). Doc-only fix is non-breaking; switching to smart pointers would be source-breaking and should be additive."
FORM-119,B3,FORMAT,medium,hidden-side-effect,none,src/openms/include/OpenMS/FORMAT/DATAACCESS/MSDataSqlConsumer.h,MSDataSqlConsumer::consumeSpectrum / consumeChromatogram,consumeSpectrum/consumeChromatogram silently wipe the caller's spectrum/chromatogram data (undocumented),"Document the mutation in the header (mirror MSDataCachedConsumer's `@note May delete data...`), e.g. add `@param[in,out] s ... @note Clears the data arrays of the passed spectrum after buffering`. Pure doc fix; ABI-neutral. Ideal (breaking) fix would be to operate on a copy like MSDataWritingConsumer, but that changes observable behavior."
FORM-123,B3,FORMAT,medium,misleading-name,none,src/openms/include/OpenMS/FORMAT/DATAACCESS/SiriusFragmentAnnotation.h,SiriusFragmentAnnotation::extractAnnotationsFromSiriusFile,Doc-comment describes the `decoy` flag's true/false branches exactly backwards from what the code does,"Fix the doc-comment to match behavior: decoy=true -> ./decoys/ (PASSATUTTO decoys), decoy=false -> ./spectra/ (targets). Documentation-only change; no ABI impact."
FORM-128,B3,FORMAT,medium,surprising-default,source-compatible,src/openms/include/OpenMS/FORMAT/DATAACCESS/MSChromatogramParquetConsumer.h,MSChromatogramParquetConsumer (class),Chromatogram data is always written lossy (MSNumpress); there is no lossless option exposed,"Either expose a compression-mode constructor argument (additive, ABI-safe via new overload) or document that output is always lossy MSNumpress and the schemes 0/1 are not produced by this writer. Prefer documenting now; additive overload is the ideal fix."
FORM-130,B3,FORMAT,medium,param-order-or-bool,source-compatible,src/openms/include/OpenMS/FORMAT/DATAACCESS/MobilogramParquetConsumer.h,MobilogramParquetConsumer::consumeMobilogram,"Six defaulted, mostly same-typed (Int64/string) parameters are easily transposed at the call site",Consider an options/struct parameter (e.g. MobilogramRecordInfo) to make call sites self-documenting; additive overload keeps ABI. At minimum the existing per-param docs help. Mark as source-compatible if an overload is added.
FORM-133,B3,FORMAT,medium,silent-failure,none,src/openms/include/OpenMS/FORMAT/HANDLERS/XMLHandler.h,XMLHandler::cvParamToValue,cvParamToValue signals conversion/lookup failure only via a sentinel DataValue::EMPTY,"Keep the EMPTY-sentinel for ABI stability but make the contract explicit in the docs that callers MUST test the result against DataValue::EMPTY, and consider an additive overload that takes a `bool& ok` out-param or throws on hard conversion errors. Documenting/adding overload is source-compatible."
FORM-134,B3,FORMAT,medium,silent-failure,none,src/openms/include/OpenMS/FORMAT/HANDLERS/XMLHandler.h,XMLHandler::asInt_ / asUInt_ / asDouble_ / asFloat_ / asBool_,as*_ conversion helpers swallow ConversionError and return 0/false on bad input,"These are protected helpers, but they participate in load correctness. Document that they return a default on failure and rely on error() routing; for stricter formats prefer the attributeAs*_ paths (which fatalError on missing). If behavior change is acceptable, route through fatalError for required numeric fields. Doc clarification is non-breaking; behavior change is source-compatible at most."
FORM-135,B3,FORMAT,medium,return-value,source-compatible,src/openms/include/OpenMS/FORMAT/HANDLERS/XMLHandler.h,XMLHandler::optionalAttributeAsString_,Two optionalAttributeAsString_ overloads disagree on what the bool return means,"Make both overloads consistent (return `val != nullptr`, i.e. presence only, matching the documented contract) and treat empty-value handling separately. Changing the XMLCh* overload to return presence is source-compatible (same signature); callers relying on the empty-string distinction should be audited."
FORM-138,B3,FORMAT,medium,silent-failure,none,src/openms/include/OpenMS/FORMAT/HANDLERS/XMLHandler.h,XMLHandler::warning,warning() is silently downgraded to DEBUG-level logging in release builds,Document on the header declaration that warning() is suppressed to DEBUG in release builds so callers do not assume their warnings are user-visible; or gate the suppression behind an option rather than build type. Doc/behavioral; non-breaking to document.
FORM-139,B3,FORMAT,medium,hidden-side-effect,breaking,src/openms/include/OpenMS/FORMAT/HANDLERS/AcqusHandler.h,AcqusHandler::getParam,getParam() is the only non-const accessor and silently inserts an empty entry for unknown keys,"Change the body to use params_.find()/at() and mark the method const (ABI-breaking signature change because const-qualification mangles into the symbol). If ABI must be preserved, at minimum switch the lookup to find() to stop the silent insertion (source-compatible, fixes the const-correctness violation in spirit) and document that unknown keys return """"."
FORM-140,B3,FORMAT,medium,pass-by-value-vs-const-ref / overload-naming,breaking,src/openms/include/OpenMS/FORMAT/HANDLERS/CachedMzMLHandler.h,CachedMzMLHandler::writeMetadata,writeMetadata() takes the (large) MSExperiment BY VALUE while its sibling writeMetadata_x() takes it by const-ref,"Keep the by-value overload for ABI but document the copy cost; recommend writeMetadata_x for hot paths and consider eventually deprecating the by-value overload. A true fix (take const& and build the stripped copy internally) changes the signature/mangling and is ABI-breaking, so do it additively or at a major version."
FORM-141,B3,FORMAT,medium,misleading-diagnostic,none,src/openms/include/OpenMS/FORMAT/HANDLERS/MzMLSqliteHandler.h,MzMLSqliteHandler::readSpectra,"readSpectra/readChromatograms APPEND to the output vector and then throw if it was non-empty, instead of clearing it","Clear the output vector at the start of readSpectra/readChromatograms (and have prepareSpectra_/prepareChroms_ not assume an empty input), or document that the vector must be empty on entry. Adding exp.clear() is source-compatible and ABI-safe; it only changes behavior for the already-broken reuse case."
FORM-146,B3,FORMAT,medium,inconsistent-convention,none,src/openms/source/FORMAT/OPTIONS/PeakFileOptions.cpp,PeakFileOptions::setRTRange,setRTRange flips has_rt_range_ on emptiness; sibling range setters always set true,"Pick one convention across all four setters. The least-surprising, ABI-safe fix is to make setMZRange/setIntensityRange/setPrecursorMZRange match setRTRange's empty-check (so an empty range never registers as a filter) OR make setRTRange unconditional like the others; either is a source/binary-compatible body-only change. Document the chosen semantics on all four setters."
FORM-147,B3,FORMAT,medium,silent-failure,none,src/openms/source/FORMAT/VALIDATORS/XMLValidator.cpp,XMLValidator::isValid,isValid swallows all parse exceptions and can return true on a parse that never completed; leaks parser on throw,"Move `delete(parser)` out of the try (or use unique_ptr) so it is not leaked on throw, and on catch either set valid_=false or rethrow as ParseError so a failed parse cannot masquerade as a valid file. Body-only change; ABI-safe."
ANID-2,B4a,ANALYSIS,medium,return-value,source-compatible,src/openms/include/OpenMS/ANALYSIS/ID/ConsensusIDAlgorithmSimilarity.h,ConsensusIDAlgorithmSimilarity::getSimilarity_,"Documented [0,1] similarity contract is not enforced; PEPMatrix can exceed 1","Either clamp the result to [0,1] in PEPMatrix (and document that getSimilarity_ implementers must return [0,1]) or relax the base-class doc to say 'a non-negative similarity, normally in [0,1]'. Clamping is source-compatible."
